全国地方公共団体コード,ID,都道府県名,市区町村名,種別,所在地_全国地方公共団体コード,所在地_連結標記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
173843,MM0000000318,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町レ127付近,石川県,志賀町,高浜町レ,127付近,,37.00698775302347,136.7753539168788,65.0,
173843,MM0000000319,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町レ123付近,石川県,志賀町,高浜町レ,123付近,,37.00739462863739,136.77598924744805,65.0,
173843,MM0000000320,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町レ139-1付近,石川県,志賀町,高浜町レ,139-1付近,,37.00630264821397,136.77399673141704,65.0,
173843,MM0000000321,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町レ43-6付近,石川県,志賀町,高浜町レ,43-6付近,,37.00728440168634,136.77286134820685,65.0,
173843,MM0000000322,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町レ71-2付近,石川県,志賀町,高浜町レ,71-2付近,,37.00725571891534,136.77470976091772,65.0,
173843,MM0000000323,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町レ90-1付近,石川県,志賀町,高浜町レ,90-1付近,,37.007964860778486,136.77421495743033,65.0,
173843,MM0000000324,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ロ13-1付近,石川県,志賀町,高浜町ロ,13-1付近,,37.00635664734559,136.77118673226948,65.0,
173843,MM0000000325,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ロ44-13付近,石川県,志賀町,高浜町ロ,44-13付近,,37.00665671554875,136.7703275643068,65.0,
173843,MM0000000326,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ロ30付近,石川県,志賀町,高浜町ロ,30付近,,37.0070298122196,136.77090809093033,65.0,
173843,MM0000000327,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ロ34-6付近,石川県,志賀町,高浜町ロ,34-6付近,,37.00766728660006,136.77059706690474,65.0,
173843,MM0000000328,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ワ38-1付近,石川県,志賀町,高浜町ワ,38-1付近,,37.00785187342021,136.77171953127643,65.0,
173843,MM0000000329,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ワ10-1付近,石川県,志賀町,高浜町ワ,10-1付近,,37.00494822892844,136.7685980451154,65.0,
173843,MM0000000330,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ヲ10-1付近,石川県,志賀町,高浜町ヲ,10-1付近,,37.00419112218691,136.76925077839806,65.0,
173843,MM0000000331,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ヲ46付近,石川県,志賀町,高浜町ヲ,46付近,,37.00376517620317,136.76955988499884,65.0,
173843,MM0000000332,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町高浜町ヲ24-1付近,石川県,志賀町,高浜町ヲ,24-1付近,,37.004319461069194,136.7683888600136,65.0,
173843,MM0000000333,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町今田ニ135,石川県,志賀町,今田ニ,135,,37.16769783436291,136.7818737829591,65.0,
173843,MM0000000334,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町今田ニ1-1,石川県,志賀町,今田ニ,1-1,,37.1677547773283,136.78296590902934,65.0,
173843,MM0000000335,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町今田ロ7-2,石川県,志賀町,今田ロ,7-2,,37.16492998589333,136.781475618828,65.0,
173843,MM0000000336,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町今田ロ74-2,石川県,志賀町,今田ロ,74-2,,37.16683382667826,136.78237216569624,65.0,
173843,MM0000000337,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波ウ169,石川県,志賀町,笹波ウ,169,,37.202302929819794,136.68264091092206,65.0,
173843,MM0000000338,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波オ90-2,石川県,志賀町,笹波オ,90-2,,37.202163451086726,136.68880649530075,65.0,
173843,MM0000000339,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波オ81,石川県,志賀町,笹波オ,81,,37.20185186561445,136.68992720400374,65.0,
173843,MM0000000340,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波オ119付近,石川県,志賀町,笹波オ,119付近,,37.20262979670084,136.6903971633051,65.0,
173843,MM0000000341,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波オ122付近,石川県,志賀町,笹波オ,122付近,,37.20273881392661,136.6896632022024,65.0,
173843,MM0000000342,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波オ65-2付近,石川県,志賀町,笹波オ,65-2付近,,37.201596876021526,136.6892752220002,65.0,
173843,MM0000000343,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波オ39付近,石川県,志賀町,笹波オ,39付近,,37.20154742731704,136.6883333800133,65.0,
173843,MM0000000344,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波カ78-2,石川県,志賀町,笹波カ,78-2,,37.193582977254415,136.68644030512854,65.0,
173843,MM0000000345,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波カ72-2付近,石川県,志賀町,笹波カ,72-2付近,,37.19439936694232,136.68747086704548,65.0,
173843,MM0000000346,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波ツ107-3,石川県,志賀町,笹波ツ,107-3,,37.19693479660448,136.68719105496152,65.0,
173843,MM0000000347,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波ツ57-2,石川県,志賀町,笹波ツ,57-2,,37.19819460777303,136.68690745222776,65.0,
173843,MM0000000348,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波ナ8-3,石川県,志賀町,笹波ナ,8-3,,37.19926858026383,136.6866745455031,65.0,
173843,MM0000000349,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波ナ83-5,石川県,志賀町,笹波ナ,83-5,,37.20016642686192,136.68612619002607,65.0,
173843,MM0000000350,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波ナ129-2付近,石川県,志賀町,笹波ナ,129-2付近,,37.20027462211956,136.68540840294378,65.0,
173843,MM0000000351,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波ナ182付近,石川県,志賀町,笹波ナ,182付近,,37.201060787333354,136.68429760009917,65.0,
173843,MM0000000352,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波ノ5-2,石川県,志賀町,笹波ノ,5-2,,37.20101709638037,136.68541445652593,65.0,
173843,MM0000000353,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波レ89-2付近,石川県,志賀町,笹波レ,89-2付近,,37.19514100681146,136.68748340620652,65.0,
173843,MM0000000354,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波ワ10-甲付近,石川県,志賀町,笹波ワ,10-甲付近,,37.19485669163447,136.68661203860947,65.0,
173843,MM0000000355,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波ワ1付近,石川県,志賀町,笹波ワ,1付近,,37.194897646564975,136.68481915343014,65.0,
173843,MM0000000356,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波ヲ1,石川県,志賀町,笹波ヲ,1,,37.19351930696775,136.68858643731275,65.0,
173843,MM0000000357,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波ヲ27,石川県,志賀町,笹波ヲ,27,,37.19467785107382,136.68839287195283,65.0,
173843,MM0000000358,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波井22-2,石川県,志賀町,笹波井,22-2,,37.20230901728809,136.68371036127283,65.0,
173843,MM0000000359,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波午130,石川県,志賀町,笹波午,130,,37.19680539064229,136.68353547062753,65.0,
173843,MM0000000360,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波申250,石川県,志賀町,笹波申,250,,37.19372919778329,136.6851172705375,65.0,
173843,MM0000000361,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波辰240,石川県,志賀町,笹波辰,240,,37.2007579956304,136.68821669040932,65.0,
173843,MM0000000362,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波辰241,石川県,志賀町,笹波辰,241,,37.20087750902801,136.68923237602252,65.0,
173843,MM0000000363,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波未280,石川県,志賀町,笹波未,280,,37.191333744166144,136.68635442593285,65.0,
173843,MM0000000364,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町笹波巳194,石川県,志賀町,笹波巳,194,,37.19927742506219,136.68545780223425,65.0,
173843,MM0000000365,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町三明ト1-2付近,石川県,志賀町,三明ト,1-2付近,,37.09142962161649,136.76405838377104,65.0,
173843,MM0000000366,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町三明ヘ40-2,石川県,志賀町,三明ヘ,40-2,,37.09057163643976,136.7607438495436,65.0,
173843,MM0000000367,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町三明リ47-3,石川県,志賀町,三明リ,47-3,,37.09016387008086,136.76544775050016,65.0,
173843,MM0000000368,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町三明リ79-2付近,石川県,志賀町,三明リ,79-2付近,,37.08967178640161,136.76638896351886,65.0,
173843,MM0000000369,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町三明リ1-1付近,石川県,志賀町,三明リ,1-1付近,,37.09072559224735,136.76447067640282,65.0,
173843,MM0000000370,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町三明ろ43,石川県,志賀町,三明ろ,43,,37.09235494463168,136.76160417680833,65.0,
173843,MM0000000371,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町三明ろ43,石川県,志賀町,三明ろ,43,,37.09151699171626,136.76163927968904,65.0,
173843,MM0000000372,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭ウ85-2,石川県,志賀町,鹿頭ウ,85-2,,37.18356045993241,136.6812967794645,65.0,
173843,MM0000000373,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭ウ73付近,石川県,志賀町,鹿頭ウ,73付近,,37.184287688565526,136.68220715199473,65.0,
173843,MM0000000374,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭エ10-2,石川県,志賀町,鹿頭エ,10-2,,37.18523373907396,136.6833422149856,65.0,
173843,MM0000000375,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭エ22-2付近,石川県,志賀町,鹿頭エ,22-2付近,,37.18379797289749,136.68293045465194,65.0,
173843,MM0000000376,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭エ85-甲付近,石川県,志賀町,鹿頭エ,85-甲付近,,37.18564791554768,136.68447665070775,65.0,
173843,MM0000000377,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭エ34-1付近,石川県,志賀町,鹿頭エ,34-1付近,,37.18446125300458,136.6835807388601,65.0,
173843,MM0000000378,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭シ21-丙,石川県,志賀町,鹿頭シ,21-丙,,37.182675891274776,136.68700723803846,65.0,
173843,MM0000000379,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭ト32付近,石川県,志賀町,鹿頭ト,32付近,,37.18085738608493,136.68344249145505,65.0,
173843,MM0000000380,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭ナ59-1,石川県,志賀町,鹿頭ナ,59-1,,37.18072826918862,136.68473101839405,65.0,
173843,MM0000000381,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭ニ20-甲付近,石川県,志賀町,鹿頭ニ,20-甲付近,,37.18025269089533,136.6794333597987,65.0,
173843,MM0000000382,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭ニ3付近,石川県,志賀町,鹿頭ニ,3付近,,37.177149585446806,136.67781070263734,65.0,
173843,MM0000000383,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭は173,石川県,志賀町,鹿頭は,173,,37.17777757634134,136.67908758264593,65.0,
173843,MM0000000384,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭ミ135-2,石川県,志賀町,鹿頭ミ,135-2,,37.18190015034028,136.6857007366091,65.0,
173843,MM0000000385,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭ム89,石川県,志賀町,鹿頭ム,89,,37.18271052794409,136.68186763866473,65.0,
173843,MM0000000386,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭ム30-2付近,石川県,志賀町,鹿頭ム,30-2付近,,37.18295327909278,136.68257091404553,65.0,
173843,MM0000000387,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭井8-2,石川県,志賀町,鹿頭井,8-2,,37.18203134413268,136.68028203427556,65.0,
173843,MM0000000388,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭子37-2,石川県,志賀町,鹿頭子,37-2,,37.1841608199328,136.68436123072163,65.0,
173843,MM0000000389,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭申5-2,石川県,志賀町,鹿頭申,5-2,,37.17932489652748,136.6787665494491,65.0,
173843,MM0000000390,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭申55-2付近,石川県,志賀町,鹿頭申,55-2付近,,37.18097630324841,136.68050839574542,65.0,
173843,MM0000000391,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭申104-4付近,石川県,志賀町,鹿頭申,104-4付近,,37.18155305645305,136.68211078149773,65.0,
173843,MM0000000392,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭酉34-2付近,石川県,志賀町,鹿頭酉,34-2付近,,37.183199655959946,136.68374190400132,65.0,
173843,MM0000000393,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭酉27-2付近,石川県,志賀町,鹿頭酉,27-2付近,,37.18231940483691,136.68321653761447,65.0,
173843,MM0000000394,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町鹿頭未43-2付近,石川県,志賀町,鹿頭未,43-2付近,,37.17845605667124,136.67819410045877,65.0,
173843,MM0000000395,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町釈迦堂ク40-2付近,石川県,志賀町,釈迦堂ク,40-2付近,,37.06938773126292,136.7812727791109,65.0,
173843,MM0000000396,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町釈迦堂ち16付近,石川県,志賀町,釈迦堂ち,16付近,,37.06879882320651,136.7810655597468,65.0,
173843,MM0000000397,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町釈迦堂ニ19-3,石川県,志賀町,釈迦堂ニ,19-3,,37.07914629698328,136.78862128664045,65.0,
173843,MM0000000398,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町釈迦堂フ3,石川県,志賀町,釈迦堂フ,3,,37.07070865983936,136.77752722761073,65.0,
173843,MM0000000399,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町釈迦堂ほ22-2付近,石川県,志賀町,釈迦堂ほ,22-2付近,,37.07795030992182,136.78294953624686,65.0,
173843,MM0000000400,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町釈迦堂ろ19-6付近,石川県,志賀町,釈迦堂ろ,19-6付近,,37.08018447218716,136.78743052911858,65.0,
173843,MM0000000401,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町釈迦堂ワ10付近,石川県,志賀町,釈迦堂ワ,10付近,,37.079988719979866,136.78542780007467,65.0,
173843,MM0000000402,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台65,石川県,志賀町,若葉台,65,,37.06873320222199,136.75343452262663,65.0,
173843,MM0000000403,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台49,石川県,志賀町,若葉台,49,,37.06879033882559,136.75597533807615,65.0,
173843,MM0000000404,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台59,石川県,志賀町,若葉台,59,,37.071413216013994,136.7524960527488,65.0,
173843,MM0000000405,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台59,石川県,志賀町,若葉台,59,,37.07126148982376,136.75055614154985,65.0,
173843,MM0000000406,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台46-1,石川県,志賀町,若葉台,46-1,,37.07190614147445,136.75606689954537,65.0,
173843,MM0000000407,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台60,石川県,志賀町,若葉台,60,,37.074194113246726,136.75334052416835,65.0,
173843,MM0000000408,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台60,石川県,志賀町,若葉台,60,,37.07320999377776,136.7534566743265,65.0,
173843,MM0000000409,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台60,石川県,志賀町,若葉台,60,,37.07128417537331,136.75368466149598,65.0,
173843,MM0000000410,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台60,石川県,志賀町,若葉台,60,,37.07036995311018,136.75381264463414,65.0,
173843,MM0000000411,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台60,石川県,志賀町,若葉台,60,,37.0694549983166,136.75391781608238,65.0,
173843,MM0000000412,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台39,石川県,志賀町,若葉台,39,,37.0760514545002,136.7535088845692,65.0,
173843,MM0000000413,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台9,石川県,志賀町,若葉台,9,,37.08177346696426,136.76192307873143,65.0,
173843,MM0000000414,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台9,石川県,志賀町,若葉台,9,,37.08100803281694,136.7606967163918,65.0,
173843,MM0000000415,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台9,石川県,志賀町,若葉台,9,,37.076708042988315,136.75627322866043,65.0,
173843,MM0000000416,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台9,石川県,志賀町,若葉台,9,,37.078325472383206,136.75767660545833,65.0,
173843,MM0000000417,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台9,石川県,志賀町,若葉台,9,,37.0790454843079,136.75897484302348,65.0,
173843,MM0000000418,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台4,石川県,志賀町,若葉台,4,,37.08272456955135,136.76054984933472,65.0,
173843,MM0000000419,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台4,石川県,志賀町,若葉台,4,,37.08187477741694,136.76004835157312,65.0,
173843,MM0000000420,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台4,石川県,志賀町,若葉台,4,,37.08046108567026,136.75732289688017,65.0,
173843,MM0000000421,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台4,石川県,志賀町,若葉台,4,,37.07955695357976,136.7560264588647,65.0,
173843,MM0000000422,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台4,石川県,志賀町,若葉台,4,,37.07865130435962,136.75486124742037,65.0,
173843,MM0000000423,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町若葉台4,石川県,志賀町,若葉台,4,,37.07734426288139,136.7537340924957,65.0,
173843,MM0000000424,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見（耕）う52,石川県,志賀町,酒見（耕）う,52,,37.15970699110368,136.6999595762716,65.0,
173843,MM0000000425,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見河原151-2,石川県,志賀町,酒見河原,151-2,,37.1494427480649,136.6986165618074,65.0,
173843,MM0000000426,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見河原151-2,石川県,志賀町,酒見河原,151-2,,37.14859752179719,136.69787718975851,65.0,
173843,MM0000000427,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見河原139-2,石川県,志賀町,酒見河原,139-2,,37.15100020014454,136.69903245120955,65.0,
173843,MM0000000428,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見河原150-2付近,石川県,志賀町,酒見河原,150-2付近,,37.15015085220566,136.69644474778585,65.0,
173843,MM0000000429,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見河原185付近,石川県,志賀町,酒見河原,185付近,,37.15284409321378,136.69531780670982,65.0,
173843,MM0000000430,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見寺家230,石川県,志賀町,酒見寺家,230,,37.155378523690665,136.70377230939084,65.0,
173843,MM0000000431,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見寺家10-2,石川県,志賀町,酒見寺家,10-2,,37.1561402701152,136.70274090299745,65.0,
173843,MM0000000432,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見松田336,石川県,志賀町,酒見松田,336,,37.15627886275109,136.7046966311996,65.0,
173843,MM0000000433,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見松田317-5,石川県,志賀町,酒見松田,317-5,,37.1567792640056,136.70532715473612,65.0,
173843,MM0000000434,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見松田361,石川県,志賀町,酒見松田,361,,37.1569885702868,136.70593588763532,65.0,
173843,MM0000000435,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見松田344,石川県,志賀町,酒見松田,344,,37.15709375676404,136.70721114399367,65.0,
173843,MM0000000436,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見松田344,石川県,志賀町,酒見松田,344,,37.15598386886014,136.70658093224102,65.0,
173843,MM0000000437,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見松田9-3,石川県,志賀町,酒見松田,9-3,,37.157330747747686,136.70898923506178,65.0,
173843,MM0000000438,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見新堂262,石川県,志賀町,酒見新堂,262,,37.153355096515035,136.7018826790854,65.0,
173843,MM0000000439,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見新堂171-2,石川県,志賀町,酒見新堂,171-2,,37.15429111981178,136.7007721130267,65.0,
173843,MM0000000440,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見新堂87-2,石川県,志賀町,酒見新堂,87-2,,37.15523178185621,136.70125446830133,65.0,
173843,MM0000000441,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見新堂255,石川県,志賀町,酒見新堂,255,,37.15587202388987,136.70208541645462,65.0,
173843,MM0000000442,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見新堂11-3,石川県,志賀町,酒見新堂,11-3,,37.156229600437314,136.70078513012947,65.0,
173843,MM0000000443,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見入樋201,石川県,志賀町,酒見入樋,201,,37.15641642880966,136.70418140117454,65.0,
173843,MM0000000444,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見入樋184,石川県,志賀町,酒見入樋,184,,37.158048975717485,136.7063125624667,65.0,
173843,MM0000000445,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町酒見門前65,石川県,志賀町,酒見門前,65,,37.15711012367987,136.69763207165852,65.0,
173843,MM0000000446,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町宿女ソ22付近,石川県,志賀町,宿女ソ,22付近,,36.98153216233768,136.7901130744316,65.0,
173843,MM0000000447,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町宿女ソ37付近,石川県,志賀町,宿女ソ,37付近,,36.9807387074773,136.79107806520395,65.0,
173843,MM0000000448,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町宿女ソ59-1付近,石川県,志賀町,宿女ソ,59-1付近,,36.97938330951522,136.79004065874378,65.0,
173843,MM0000000449,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町宿女ソ1-1付近,石川県,志賀町,宿女ソ,1-1付近,,36.98193329283902,136.7908142193325,65.0,
173843,MM0000000450,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町宿女タ46-1付近,石川県,志賀町,宿女タ,46-1付近,,36.97740238116924,136.78918866015,65.0,
173843,MM0000000451,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町宿女タ8付近,石川県,志賀町,宿女タ,8付近,,36.978172131256606,136.7891905543231,65.0,
173843,MM0000000452,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町宿女ナ1-4,石川県,志賀町,宿女ナ,1-4,,36.98170819992745,136.7845214299758,65.0,
173843,MM0000000453,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦ヒラニヨ48,石川県,志賀町,小浦ヒラニヨ,48,,37.035639064142366,136.7678869795459,65.0,
173843,MM0000000454,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦ヒラニヨ48,石川県,志賀町,小浦ヒラニヨ,48,,37.0356534342581,136.76633797159303,65.0,
173843,MM0000000455,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦ヒラニヨ2-104,石川県,志賀町,小浦ヒラニヨ,2-104,,37.03747723090141,136.76662809269578,65.0,
173843,MM0000000456,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦ヒラニヨ2-93,石川県,志賀町,小浦ヒラニヨ,2-93,,37.03875272327884,136.76578948789847,65.0,
173843,MM0000000457,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦ヒラニヨ2-1,石川県,志賀町,小浦ヒラニヨ,2-1,,37.03837635845355,136.76705215714966,65.0,
173843,MM0000000458,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦ヒラニヨ2-1,石川県,志賀町,小浦ヒラニヨ,2-1,,37.03695634349357,136.76782267693713,65.0,
173843,MM0000000459,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦ヒラニヨ2-1,石川県,志賀町,小浦ヒラニヨ,2-1,,37.036196309251096,136.76740724820937,65.0,
173843,MM0000000460,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦ヒラニヨ2-1,石川県,志賀町,小浦ヒラニヨ,2-1,,37.035960497568304,136.76562785444165,65.0,
173843,MM0000000461,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦甲イ61付近,石川県,志賀町,小浦甲イ,61付近,,37.031017357494704,136.74853397364137,65.0,
173843,MM0000000462,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦甲イ15-1付近,石川県,志賀町,小浦甲イ,15-1付近,,37.029058073356325,136.74797429709892,65.0,
173843,MM0000000463,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦甲イ78-1付近,石川県,志賀町,小浦甲イ,78-1付近,,37.03020085388022,136.74823145409476,65.0,
173843,MM0000000464,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦高室の池23-7,石川県,志賀町,小浦高室の池,23-7,,37.03730153878918,136.7595059692846,65.0,
173843,MM0000000465,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦中の坂35-1,石川県,志賀町,小浦中の坂,35-1,,37.03379851342675,136.7626452631508,65.0,
173843,MM0000000466,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦中の坂47,石川県,志賀町,小浦中の坂,47,,37.03435675958868,136.76342490246725,65.0,
173843,MM0000000467,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦中の坂23-54,石川県,志賀町,小浦中の坂,23-54,,37.03520307372463,136.76194724011694,65.0,
173843,MM0000000468,石川県,志賀町,消火栓,173843,石川県羽咋郡志賀町小浦中の坂2-1,石川県,志賀町,小浦中の坂,2-1,,37.03620801886656,136.76142477779274,65.0,
